CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,POLYLINE
C,,,20000215,07-02 15,"[[-861 4115]
 [-862 4115]
 [-863 4115]
 [-862 4116]
 [-863 4116]]"
B,,Batalha,20000557,07-02 17,[[-860 4115]]
B,,São Bento,20000904,07-02 17,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-860 4118]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-859 4120]
 [-860 4120]
 [-861 4121]
 [-862 4121]
 [-863 4121]
 [-864 4121]
 [-865 4121]
 [-865 4122]
 [-865 4123]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
B,,Aldoar,20000004,07-02 16,"[[-866 4118]
 [-865 4118]
 [-865 4119]
 [-864 4119]
 [-863 4119]
 [-863 4118]
 [-862 4118]
 [-862 4119]
 [-861 4119]
 [-860 4119]
 [-859 4119]
 [-858 4118]
 [-858 4119]
 [-857 4119]
 [-857 4118]
 [-856 4118]]"
B,,São Bento,20000429,07-02 16,"[[-861 4115]
 [-860 4115]
 [-860 4116]
 [-860 4117]
 [-861 4117]
 [-860 4117]]"
C,,,20000118,07-02 17,"[[-860 4116]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]
 [-862 4117]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]]"
C,,,20000310,07-02 17,"[[-860 4115]
 [-860 4116]]"
B,,Sá Carneiro,20000513,07-02 00,"[[-859 4117]
 [-858 4117]
 [-857 4117]
 [-857 4116]
 [-856 4116]]"
C,,,20000398,07-02 17,"[[-865 4116]
 [-864 4116]
 [-863 4116]
 [-862 4116]]"
B,,Campanhã,20000663,07-02 17,"[[-858 4115]
 [-859 4116]
 [-859 4115]
 [-860 4115]]"
B,,São Bento,20000680,07-02 16,"[[-861 4115]
 [-860 4115]
 [-859 4115]
 [-859 4116]
 [-859 4117]
 [-858 4117]]"
B,,H. São João,20000448,07-02 04,"[[-860 4119]
 [-859 4119]
 [-867 4119]
 [-859 4119]
 [-859 4118]
 [-858 4118]
 [-858 4119]
 [-857 4119]
 [-857 4118]
 [-856 4119]
 [-855 4119]
 [-854 4119]
 [-853 4119]]"
B,,Areosa,20000184,07-02 18,"[[-858 4119]
 [-857 4119]
 [-857 4118]
 [-856 4118]
 [-856 4117]]"
B,,Campanhã,20000542,07-02 17,"[[-858 4115]
 [-859 4116]
 [-860 4116]
 [-861 4116]
 [-862 4116]]"
B,,H. Militar,20000216,07-02 18,"[[-862 4116]
 [-863 4116]
 [-862 4116]
 [-863 4116]
 [-864 4116]
 [-865 4116]]"
B,,Cordoaria,20000608,07-02 18,"[[-861 4115]
 [-860 4115]
 [-859 4115]
 [-858 4115]]"
B,,Batalha,20000495,07-02 17,"[[-860 4115]
 [-861 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]]"
B,,Ribeira,20000434,07-02 17,"[[-861 4115]
 [-862 4115]
 [-863 4115]
 [-864 4115]
 [-865 4115]
 [-865 4116]
 [-866 4116]
 [-865 4116]]"
B,,Santa Maria,20000454,07-02 17,"[[-860 4117]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-860 4117]
 [-860 4116]
 [-861 4116]
 [-860 4117]
 [-860 4116]
 [-861 4116]
 [-860 4117]
 [-860 4116]
 [-860 4117]
 [-860 4116]
 [-860 4117]
 [-860 4116]
 [-861 4116]
 [-861 4115]]"
B,,Areosa,20000098,07-02 17,"[[-858 4119]
 [-858 4118]
 [-857 4118]]"
B,,Vinte e Quatro de Agosto,20000341,07-02 17,"[[-859 4115]
 [-858 4115]
 [-858 4116]]"
A,14867.0,,20000007,07-02 17,"[[-865 4116]
 [-864 4116]
 [-863 4116]
 [-862 4116]
 [-862 4115]
 [-861 4115]]"
C,,,20000363,07-02 17,"[[-860 4117]
 [-860 4116]
 [-860 4117]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]
 [-864 4118]
 [-864 4117]
 [-865 4117]
 [-865 4118]
 [-865 4117]
 [-866 4117]
 [-865 4117]
 [-865 4118]
 [-864 4118]
 [-864 4117]
 [-863 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-858 4121]
 [-857 4122]
 [-857 4123]
 [-856 4124]
 [-856 4125]
 [-857 4125]
 [-857 4124]
 [-858 4124]
 [-859 4124]
 [-859 4125]
 [-860 4125]
 [-859 4125]]"
B,,H. São João,20000030,07-02 16,"[[-860 4119]
 [-859 4119]
 [-859 4118]
 [-860 4118]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-865 4117]
 [-866 4117]
 [-866 4116]]"
B,,Pólo Universitário,20000137,07-02 18,"[[-860 4118]
 [-860 4119]
 [-860 4118]
 [-859 4118]
 [-858 4117]
 [-858 4116]
 [-858 4115]]"
C,,,20000196,07-02 16,"[[-860 4117]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-862 4119]
 [-862 4120]
 [-863 4120]
 [-864 4120]]"
A,2002.0,,20000653,07-02 16,"[[-866 4117]
 [-867 4117]
 [-868 4117]]"
B,,São Bento,20000180,07-02 01,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]
 [-862 4117]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]
 [-866 4119]
 [-867 4119]
 [-867 4120]
 [-868 4120]
 [-868 4121]
 [-869 4121]
 [-870 4121]
 [-870 4120]]"
A,2002.0,,20000419,07-02 17,"[[-862 4118]
 [-862 4117]
 [-862 4116]
 [-863 4116]
 [-862 4116]
 [-862 4115]
 [-861 4115]
 [-860 4115]
 [-859 4115]
 [-858 4115]
 [-859 4115]
 [-860 4115]]"
B,,Carvalheiras,20000463,07-02 17,"[[-860 4116]
 [-860 4117]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-864 4116]
 [-862 4119]
 [-862 4120]
 [-862 4121]
 [-862 4120]
 [-861 4120]]"
A,17471.0,,20000398,07-02 18,"[[-864 4116]
 [-865 4117]
 [-864 4117]
 [-864 4116]
 [-863 4116]]"
C,,,20000107,07-02 16,"[[-862 4115]
 [-861 4115]
 [-861 4116]]"
C,,,20000398,07-02 18,[[-863 4116]]
B,,Dragão,20000146,07-02 18,"[[-858 4117]
 [-858 4116]
 [-858 4115]]"
B,,Carcereira,20000521,07-02 17,"[[-863 4117]
 [-863 4116]]"
C,,,20000315,07-02 16,"[[-860 4115]
 [-859 4115]]"
B,,Bolhão,20000667,07-02 16,"[[-860 4116]
 [-860 4115]
 [-859 4115]
 [-859 4116]
 [-858 4116]
 [-857 4116]
 [-857 4117]
 [-856 4117]
 [-856 4118]
 [-855 4118]]"
A,13511.0,,20000074,07-02 17,"[[-864 4116]
 [-865 4116]
 [-865 4115]]"
B,,Batalha,20000027,07-02 17,[[-860 4115]]
A,5838.0,,20000359,07-02 17,"[[-861 4115]
 [-862 4115]
 [-863 4115]
 [-862 4116]
 [-863 4116]
 [-864 4116]]"
B,,Batalha,20000215,07-02 18,"[[-860 4115]
 [-859 4115]
 [-859 4116]
 [-858 4116]]"
B,,Pólo Universitário,20000686,07-02 17,"[[-860 4118]
 [-860 4119]
 [-860 4118]
 [-855 4120]
 [-855 4119]
 [-860 4118]
 [-859 4118]
 [-858 4118]]"
A,30845.0,,20000229,07-02 17,"[[-861 4115]
 [-860 4115]
 [-860 4116]
 [-860 4117]]"
B,,Mercado da Foz,20000031,07-02 16,"[[-867 4116]
 [-866 4116]
 [-866 4117]
 [-865 4117]
 [-864 4117]
 [-864 4116]
 [-864 4117]
 [-863 4118]
 [-862 4118]
 [-862 4119]
 [-861 4119]
 [-860 4119]]"
C,,,20000620,07-02 17,"[[-867 4116]
 [-868 4116]
 [-868 4117]
 [-867 4117]
 [-866 4117]
 [-865 4117]
 [-865 4118]
 [-866 4118]
 [-865 4118]
 [-865 4119]
 [-866 4119]
 [-866 4120]
 [-865 4121]
 [-865 4122]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
B,,,20000009,07-02 18,"[[-867 4116]
 [-866 4116]
 [-865 4117]
 [-864 4117]]"
C,,,20000676,07-02 17,"[[-866 4116]
 [-865 4117]
 [-864 4116]
 [-864 4115]
 [-863 4115]
 [-863 4114]
 [-863 4113]
 [-864 4114]]"
B,,São Bento,20000285,07-02 18,"[[-861 4116]
 [-861 4115]
 [-860 4115]
 [-861 4115]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-860 4118]
 [-859 4118]
 [-860 4118]]"
B,,Lordelo,20000497,07-02 17,"[[-864 4116]
 [-865 4116]
 [-865 4117]
 [-866 4116]]"
C,,,20000257,07-02 16,"[[-861 4115]
 [-862 4115]
 [-861 4115]
 [-860 4115]
 [-859 4115]
 [-859 4114]
 [-859 4115]
 [-858 4115]
 [-857 4115]
 [-856 4115]
 [-855 4115]
 [-854 4115]
 [-853 4115]]"
C,,,20000243,07-02 16,"[[-858 4116]
 [-859 4116]
 [-859 4115]
 [-860 4115]
 [-860 4116]
 [-860 4115]
 [-860 4116]
 [-860 4115]
 [-860 4116]
 [-860 4115]
 [-861 4115]]"
B,,Carvalhido,20000242,07-02 17,"[[-862 4117]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]
 [-866 4119]
 [-867 4119]
 [-867 4120]
 [-868 4120]
 [-869 4120]
 [-869 4121]
 [-869 4120]]"
C,,,20000288,07-02 15,[]
B,,Campanhã,20000334,07-02 16,"[[-858 4115]
 [-857 4115]
 [-858 4115]
 [-857 4115]
 [-857 4116]
 [-858 4116]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-859 4120]
 [-860 4120]
 [-860 4121]
 [-861 4121]
 [-862 4121]
 [-863 4121]
 [-864 4121]
 [-865 4121]
 [-866 4120]
 [-866 4119]
 [-867 4119]
 [-867 4120]
 [-868 4120]
 [-868 4121]
 [-868 4122]
 [-868 4121]]"
A,2002.0,,20000496,07-02 17,"[[-860 4115]
 [-861 4115]]"
B,,São Bento,20000345,07-02 18,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-861 4117]
 [-860 4117]
 [-861 4115]]"
B,,Vinte e Quatro de Agosto,20000328,07-02 17,"[[-859 4115]
 [-859 4116]
 [-859 4117]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-862 4119]
 [-862 4120]
 [-863 4120]]"
A,41277.0,,20000337,07-02 17,"[[-859 4117]
 [-859 4118]
 [-860 4118]
 [-859 4118]]"
B,,Prelada,20000174,07-02 17,"[[-862 4117]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-859 4117]
 [-858 4117]
 [-858 4116]
 [-858 4115]
 [-858 4116]]"
B,,Casa da Musica,20000154,07-02 17,"[[-862 4117]
 [-861 4117]
 [-860 4117]]"
A,2002.0,,20000111,07-02 16,"[[-857 4115]
 [-858 4115]]"
B,,Sá Carneiro,20000430,07-02 15,"[[-859 4117]
 [-858 4117]
 [-858 4116]
 [-857 4115]
 [-858 4115]
 [-858 4114]
 [-859 4114]
 [-859 4113]
 [-860 4113]
 [-861 4113]
 [-862 4113]
 [-862 4114]
 [-863 4114]
 [-863 4115]]"
A,54902.0,,20000140,07-02 18,[[-862 4117]]
B,,Vinte e Quatro de Agosto,20000120,07-02 17,"[[-859 4115]
 [-859 4116]
 [-859 4117]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-862 4119]
 [-862 4120]
 [-862 4121]
 [-861 4121]
 [-861 4122]
 [-861 4123]
 [-862 4123]
 [-862 4124]]"
A,11096.0,,20000594,07-02 18,"[[-867 4117]
 [-866 4117]
 [-865 4117]
 [-864 4117]
 [-864 4116]
 [-864 4117]
 [-863 4117]
 [-862 4117]
 [-862 4118]]"
B,,São Bento,20000007,07-02 18,"[[-861 4115]
 [-860 4115]
 [-859 4115]
 [-858 4115]]"
B,,Nove de Abril,20000071,07-02 16,"[[-861 4118]
 [-860 4118]
 [-859 4118]
 [-860 4118]]"
B,,Pólo Universitário,20000156,07-02 18,"[[-860 4118]
 [-860 4119]
 [-860 4118]
 [-859 4118]
 [-859 4119]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-859 4120]
 [-860 4120]
 [-860 4121]
 [-861 4121]
 [-862 4121]
 [-863 4121]
 [-864 4121]
 [-865 4121]
 [-865 4122]
 [-865 4123]
 [-866 4123]
 [-866 4124]
 [-867 4124]
 [-866 4124]]"
C,,,20000327,07-02 17,"[[-858 4115]
 [-859 4115]
 [-859 4116]
 [-859 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]]"
C,,,20000607,07-02 16,"[[-863 4116]
 [-864 4116]
 [-864 4117]
 [-865 4117]
 [-866 4117]
 [-865 4117]]"
C,,,20000215,07-02 18,[[-858 4116]]
B,,Areosa,20000286,07-02 18,"[[-858 4119]
 [-858 4118]
 [-858 4117]]"
B,,Vinte e Quatro de Agosto,20000235,07-02 17,"[[-859 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]]"
B,,Carregal,20000483,07-02 17,"[[-861 4115]
 [-862 4115]
 [-862 4116]
 [-862 4117]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-860 4119]
 [-859 4119]
 [-859 4118]
 [-860 4118]
 [-860 4119]]"
B,,Carvalheiras,20000256,07-02 18,"[[-860 4116]
 [-860 4115]
 [-859 4115]]"
B,,Ribeira,20000195,07-02 17,"[[-861 4115]
 [-862 4115]
 [-863 4115]
 [-862 4116]
 [-863 4116]
 [-864 4117]]"
B,,Campanhã,20000658,07-02 17,"[[-858 4115]
 [-859 4116]
 [-859 4117]
 [-858 4117]
 [-858 4118]]"
B,,Campanhã,20000576,07-02 17,"[[-858 4115]
 [-859 4115]
 [-859 4116]
 [-859 4117]]"
B,,São Bento,20000136,07-02 18,"[[-861 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]]"
A,44584.0,,20000013,07-02 16,"[[-861 4118]
 [-860 4118]
 [-860 4119]]"
C,,,20000674,07-02 17,"[[-856 4116]
 [-855 4116]
 [-856 4116]
 [-857 4116]
 [-857 4117]
 [-856 4117]
 [-857 4117]]"
A,2002.0,,20000578,07-02 17,"[[-857 4115]
 [-858 4115]
 [-859 4115]
 [-859 4114]
 [-859 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-863 4115]
 [-864 4115]
 [-865 4115]
 [-865 4116]
 [-866 4116]
 [-865 4116]]"
A,16172.0,,20000093,07-02 17,"[[-866 4118]
 [-866 4117]
 [-865 4117]
 [-864 4116]
 [-865 4116]
 [-864 4116]
 [-864 4115]]"
B,,Av. Boavista,20000669,07-02 17,"[[-863 4116]
 [-864 4116]
 [-864 4117]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-865 4119]]"
C,,,20000612,07-02 17,"[[-866 4116]
 [-866 4117]
 [-865 4117]
 [-864 4117]
 [-864 4116]
 [-864 4117]
 [-863 4117]
 [-863 4118]
 [-862 4118]
 [-862 4119]
 [-861 4119]
 [-860 4119]
 [-859 4119]]"
B,,Campanhã,20000460,07-02 16,"[[-858 4115]
 [-857 4115]
 [-858 4115]
 [-857 4115]
 [-857 4116]
 [-858 4116]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-859 4118]
 [-860 4118]
 [-859 4118]
 [-860 4118]]"
A,9783.0,,20000048,07-02 17,"[[-860 4116]
 [-861 4116]]"
C,,,20000464,07-02 16,"[[-860 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-859 4118]
 [-859 4119]]"
A,46475.0,,20000465,07-02 18,"[[-861 4116]
 [-860 4116]
 [-860 4117]]"
A,32053.0,,20000004,07-02 18,"[[-859 4116]
 [-860 4116]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]
 [-864 4116]
 [-864 4117]]"
C,,,20000276,07-02 16,"[[-857 4115]
 [-858 4115]
 [-859 4115]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-863 4115]
 [-863 4116]
 [-862 4116]
 [-862 4115]]"
B,,H. São João,20000640,07-02 17,"[[-860 4119]
 [-859 4119]
 [-859 4118]
 [-858 4118]
 [-858 4117]
 [-859 4117]
 [-858 4117]
 [-858 4116]
 [-857 4116]]"
C,,,20000468,07-02 17,"[[-863 4117]
 [-864 4117]
 [-863 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-859 4117]
 [-858 4117]
 [-857 4117]]"
B,,Campismo,20000356,07-02 17,"[[-862 4118]
 [-862 4119]
 [-861 4119]
 [-860 4119]
 [-859 4119]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-857 4120]
 [-856 4120]
 [-856 4121]
 [-855 4121]
 [-854 4121]
 [-855 4121]
 [-856 4121]]"
B,,Cordoaria,20000542,07-02 18,"[[-861 4115]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-861 4116]]"
B,,H. Magalhães Lemos,20000171,07-02 17,"[[-866 4118]
 [-865 4118]
 [-865 4119]
 [-866 4119]
 [-867 4119]
 [-867 4120]
 [-868 4120]
 [-868 4121]]"
B,,Pólo Universitário,20000508,07-02 17,"[[-860 4118]
 [-860 4119]
 [-860 4118]
 [-860 4117]]"
B,,Nove de Abril,20000116,07-02 16,"[[-861 4118]
 [-862 4118]
 [-862 4117]
 [-863 4117]
 [-863 4116]]"
B,,Conde Ferreira,20000494,07-01 23,"[[-858 4117]
 [-859 4117]
 [-860 4117]
 [-861 4116]
 [-861 4115]]"
A,2001.0,,20000156,07-02 18,"[[-866 4124]
 [-867 4124]
 [-866 4124]
 [-867 4124]
 [-860 4118]
 [-867 4124]]"
A,60833.0,,20000388,07-02 18,[[-861 4115]]
B,,Campanhã,20000160,07-02 16,"[[-858 4115]
 [-857 4115]
 [-857 4116]
 [-858 4116]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4118]
 [-867 4118]
 [-866 4118]]"
B,,Ramada Alta,20000343,07-02 18,"[[-862 4117]
 [-861 4117]
 [-861 4116]]"
B,,Campanhã,20000041,07-02 16,"[[-858 4115]
 [-857 4115]
 [-857 4116]
 [-858 4116]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-859 4119]
 [-859 4120]
 [-858 4120]
 [-859 4120]
 [-860 4120]
 [-861 4121]
 [-862 4121]
 [-863 4121]
 [-864 4121]
 [-865 4121]
 [-865 4122]
 [-865 4123]
 [-866 4123]
 [-866 4124]
 [-867 4124]]"
C,,,20000131,07-02 17,"[[-863 4116]
 [-862 4116]
 [-861 4116]]"
B,,H. São João,20000075,07-02 14,"[[-860 4119]
 [-859 4119]
 [-859 4118]
 [-860 4118]
 [-860 4119]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-862 4117]
 [-863 4117]]"
C,,,20000662,07-02 17,"[[-862 4116]
 [-863 4116]
 [-864 4116]]"
B,,H. Magalhães Lemos,20000089,07-02 18,"[[-866 4118]
 [-865 4118]
 [-864 4118]
 [-864 4117]
 [-863 4117]
 [-863 4118]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-858 4117]
 [-859 4117]]"
A,14349.0,,20000472,07-02 17,"[[-863 4117]
 [-863 4116]
 [-862 4116]
 [-861 4116]
 [-862 4116]
 [-862 4115]
 [-861 4115]
 [-864 4117]
 [-861 4115]
 [-864 4117]
 [-861 4115]]"
B,,Terço,20000605,07-02 18,"[[-860 4117]
 [-861 4117]
 [-862 4117]
 [-863 4117]
 [-863 4116]]"
B,,Brasília,20000012,07-02 18,"[[-862 4116]
 [-862 4117]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-860 4119]]"
B,,Brasília,20000572,07-02 18,"[[-862 4116]
 [-862 4117]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4119]
 [-867 4119]
 [-867 4120]
 [-868 4120]
 [-869 4120]
 [-869 4119]
 [-870 4119]
 [-870 4120]
 [-871 4120]
 [-871 4121]
 [-871 4120]]"
A,2002.0,,20000615,07-02 17,"[[-857 4115]
 [-858 4115]
 [-859 4115]
 [-859 4114]
 [-859 4115]
 [-860 4115]
 [-861 4115]]"
C,,,20000672,07-02 17,"[[-862 4116]
 [-862 4117]
 [-862 4116]
 [-861 4116]
 [-861 4115]]"
C,,,20000338,07-02 17,"[[-862 4116]
 [-863 4116]
 [-862 4116]
 [-862 4115]
 [-862 4116]
 [-863 4116]
 [-864 4116]]"
A,27419.0,,20000207,07-02 18,"[[-866 4116]
 [-865 4116]
 [-864 4116]
 [-863 4116]
 [-862 4116]]"
B,,Batalha,20000496,07-02 18,"[[-860 4115]
 [-860 4116]]"
B,,Bolhão,20000403,07-02 17,"[[-860 4116]
 [-860 4115]
 [-860 4116]
 [-860 4117]
 [-859 4117]]"
B,,Av. Boavista,20000188,07-02 17,"[[-863 4116]
 [-864 4116]
 [-864 4117]
 [-863 4117]
 [-862 4117]
 [-862 4116]
 [-862 4117]
 [-863 4117]]"
B,,São Bento,20000100,07-02 18,"[[-861 4115]
 [-860 4115]
 [-861 4115]]"
A,8725.0,,20000346,07-02 17,"[[-866 4117]
 [-865 4117]
 [-866 4117]
 [-866 4116]
 [-866 4117]
 [-867 4117]
 [-867 4116]
 [-868 4116]]"
A,17327.0,,20000046,07-02 17,"[[-865 4118]
 [-866 4118]
 [-865 4118]
 [-865 4117]
 [-864 4117]
 [-865 4118]]"
A,2002.0,,20000199,07-02 18,"[[-857 4115]
 [-858 4115]
 [-859 4115]
 [-860 4115]]"
B,,Bom Sucesso,20000387,07-02 17,"[[-863 4116]
 [-862 4116]
 [-862 4117]
 [-863 4117]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4118]
 [-867 4118]
 [-868 4118]]"
B,,Corujeira,20000217,07-02 17,"[[-858 4116]
 [-858 4117]
 [-859 4117]
 [-860 4117]]"
B,,Dragão,20000146,07-02 18,"[[-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]
 [-864 4118]
 [-865 4118]
 [-866 4118]
 [-867 4118]
 [-868 4118]]"
C,,,20000325,07-02 16,"[[-862 4115]
 [-861 4115]
 [-860 4115]
 [-859 4115]
 [-858 4115]]"
C,,,20000305,07-02 18,"[[-861 4115]
 [-861 4116]
 [-860 4116]
 [-860 4117]
 [-859 4117]]"
B,,Batalha,20000492,07-02 17,"[[-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]
 [-864 4117]
 [-865 4117]
 [-866 4117]
 [-867 4117]
 [-867 4118]
 [-866 4118]]"
B,,Casa da Musica,20000319,07-02 17,"[[-862 4117]
 [-862 4118]
 [-861 4118]
 [-860 4118]
 [-859 4118]
 [-860 4118]
 [-859 4118]
 [-859 4119]
 [-860 4119]]"
A,43121.0,,20000222,07-02 17,"[[-866 4115]
 [-866 4116]
 [-865 4116]
 [-864 4116]
 [-864 4117]
 [-863 4117]
 [-862 4117]
 [-863 4117]]"
B,,Prelada,20000261,07-02 17,"[[-862 4117]
 [-861 4117]
 [-860 4117]
 [-860 4116]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-861 4115]]"
B,,Campanhã,20000484,07-02 17,"[[-858 4115]
 [-859 4116]
 [-859 4115]
 [-860 4115]
 [-860 4116]
 [-860 4115]
 [-860 4116]
 [-860 4115]
 [-861 4115]
 [-862 4115]
 [-862 4116]
 [-863 4116]]"
C,,,20000007,07-02 18,"[[-859 4115]
 [-858 4115]
 [-857 4115]
 [-856 4116]]"
A,13858.0,,20000032,07-02 17,"[[-864 4117]
 [-863 4117]
 [-864 4117]
 [-863 4117]
 [-862 4117]]"
B,,Campanhã,20000578,07-02 18,"[[-858 4115]
 [-857 4115]
 [-858 4115]
 [-857 4115]
 [-857 4116]
 [-858 4116]
 [-858 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]
 [-864 4116]
 [-865 4116]]"
B,,Brasília,20000192,07-02 18,"[[-862 4116]
 [-861 4116]
 [-860 4116]
 [-860 4115]]"
B,,Rotunda,20000010,07-02 18,"[[-863 4116]
 [-862 4116]
 [-862 4115]
 [-861 4115]]"
B,,Ribeira,20000619,07-02 18,"[[-861 4115]
 [-860 4115]
 [-860 4114]
 [-861 4114]
 [-860 4115]
 [-861 4114]
 [-862 4114]
 [-862 4115]
 [-863 4115]
 [-864 4115]
 [-864 4114]]"
B,,Lordelo,20000372,07-02 17,"[[-864 4116]
 [-865 4116]
 [-865 4117]
 [-865 4118]]"
B,,Areosa,20000092,07-02 17,"[[-858 4119]
 [-858 4118]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]
 [-865 4117]
 [-858 4119]
 [-865 4117]]"
B,,Batalha,20000080,07-02 17,"[[-860 4119]
 [-860 4115]
 [-861 4115]
 [-860 4119]
 [-861 4115]
 [-860 4115]
 [-861 4115]
 [-861 4116]
 [-860 4116]
 [-861 4116]
 [-861 4115]]"
A,5188.0,,20000186,07-02 17,"[[-862 4116]
 [-863 4116]
 [-864 4116]
 [-864 4117]
 [-865 4117]
 [-866 4117]]"
C,,,20000682,07-02 17,"[[-860 4119]
 [-859 4119]
 [-858 4118]
 [-858 4119]
 [-858 4118]
 [-857 4118]]"
A,31652.0,,20000524,07-02 18,"[[-865 4116]
 [-864 4116]
 [-864 4117]
 [-863 4117]]"
B,,H. São João,20000452,07-02 17,"[[-860 4119]
 [-859 4119]
 [-859 4118]
 [-858 4118]
 [-858 4119]
 [-857 4119]
 [-857 4118]
 [-856 4118]
 [-857 4117]
 [-856 4117]
 [-856 4116]]"
C,,,20000038,07-02 16,"[[-860 4116]
 [-861 4116]
 [-861 4115]]"
C,,,20000625,07-02 17,"[[-862 4117]
 [-861 4117]]"
B,,Campanhã,20000658,07-02 18,"[[-858 4115]
 [-857 4115]
 [-857 4116]
 [-858 4116]
 [-858 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-862 4119]
 [-862 4120]
 [-862 4121]
 [-862 4122]
 [-862 4123]]"
C,,,20000398,07-02 18,"[[-863 4116]
 [-864 4116]
 [-863 4116]
 [-862 4116]
 [-862 4115]
 [-861 4115]]"
C,,,20000397,07-02 16,"[[-858 4115]
 [-857 4115]
 [-857 4116]
 [-858 4116]
 [-858 4117]
 [-859 4117]
 [-859 4118]
 [-860 4118]
 [-861 4118]
 [-862 4118]
 [-863 4118]
 [-864 4117]
 [-864 4116]
 [-864 4115]
 [-863 4116]
 [-862 4116]]"
B,,H. Militar,20000504,07-02 17,[[-862 4116]]
B,,Campanhã,20000397,07-02 19,[[-858 4115]]
